artist_id,name,genres
1RP2UpEaRzkF0Id3JigqD8,Roger Miller,country rock/nashville sound/oklahoma country/singer-songwriter
59hLmB5DrdihCYtNeFeW1U,Glen Campbell,adult standards/arkansas country/classic country pop/classic rock/folk rock/lounge/mellow gold/nashville sound/singer-songwriter/soft rock
2JSjCHK79gdaiPWdKiNUNp,Dionne Warwick,adult standards/brill building pop/disco/lounge/mellow gold/quiet storm/soft rock
6urzdpGY5yUimWZsgJUoTb,Airbourne,album rock/glam metal/hard rock/metal/rock
0yN7xI1blow9nYIK0R8nM7,Buckcherry,alternative metal/glam metal/hard rock/nu metal/post-grunge/rock/sleaze rock
4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,alternative metal/bow pop/cello/finnish metal/nu metal
2z0R8WZqwWoI7R3iGO6QjM,Adam Gonthier,
0zfT626RwO6zN3RDYeRit5,Black Label Society,alternative metal/groove metal/hard rock/metal/nu metal/rock
7JDSHlDdVTo7aZKdQZ53Vf,Static-X,alternative metal/groove metal/industrial metal/industrial rock/nu metal/rap metal/rap rock
2pH3wEn4eYlMMIIQyKPbVR,DragonForce,british power metal/melodic metal/metal/neo classical metal/power metal/speed metal
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,finnish death metal/finnish melodeath/finnish metal/melodic death metal/metal/power metal
6eeYhqOX2cpsiHY6gVuvPA,Earshot,alternative metal/hard alternative/industrial metal/nu metal/rap rock
2NPduAUeLVsfIauhRwuft1,Nightwish,finnish metal/finnish power metal/gothic metal/gothic symphonic metal/opera metal/power metal/symphonic metal
18absyD7lQaXUDBXnyzU8M,Mushroomhead,alternative metal/cleveland metal/groove metal/industrial metal/industrial rock/nu metal/rap metal/rap rock
7u12AuhJ5AaJIgZAZe0US8,Metalocalypse: Dethklok,comic/comic metal
0ykT1si9XRFPmEvWOnf4YI,Turisas,folk metal/melodic metal/nordic folk metal/power metal/slavic folk metal/viking metal
7wqP36o9lqWteOCxBnXlwx,Soilwork,alternative metal/melodic death metal/melodic groove metal/melodic metalcore/metal/nu metal/swedish death metal/swedish melodeath/swedish metal
6GfiCQDFYANz5wUkSmb3Dr,Thousand Foot Krutch,alternative metal/canadian ccm/canadian metal/canadian rock/christian alternative rock/christian rock/nu metal/rap metal/rap rock
4hFScNSgSkApFw193xlyH7,Flaw,alternative metal/industrial metal/nu metal/rap rock
04L8hbMJRQ5vFnLeDgA8xn,Die Apokalyptischen Reiter,folk metal/german heavy metal/german metal/german rock/medieval rock/power metal/viking metal
3RxjSLIz5osqOhGarH9lFV,Priestess,canadian metal/canadian rock/retro metal/stoner rock
7MSTO40bsb3DOJQT6xLsIc,The Judds,country/country dawn/country rock
7y70dch6JuuuNnwlsOQvwW,Nitty Gritty Dirt Band,country/country rock/folk/folk rock/mellow gold/singer-songwriter/soft rock
5vngPClqofybhPERIqQMYd,George Strait,contemporary country/country/country road/country rock
1fMdO9vLUd6wW4jbMeNiup,Mel McDaniel,country/country rock/oklahoma country
2OpqcUtj10HHvGG6h9VYC5,George Jones,country/country rock/honky tonk
0bc7dhY6YXL35m1G0jVwuW,Keith Whitley,country/country rock
6rJqqRce0Kvo2dJUXoHleC,Alabama,country/country road/country rock
2UBTfUoLI07iRqGeUrwhZh,Steve Earle,alternative country/country rock/folk/heartland rock/outlaw country/roots rock/singer-songwriter/texas country
5dcOK4stT4JDkP6Dqhbz5s,Sheena Easton,adult standards/mellow gold/minneapolis sound/new romantic/new wave pop/soft rock
0jgAONnsHxrwAlhkMUVS78,Eddie Rabbitt,country/country rock/mellow gold
4L1z1IcfK7lbqx8izGHaw5,Juice Newton,classic country pop/country/country dawn/country rock/mellow gold/new wave pop/soft rock
6nwh8AhPpbwOUnHZJWrHT6,David Allan Coe,country/country rock/outlaw country
12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,classic rock/country/country rock/southern rock
7d7q5Y1p2QWS4QRAhTQR5E,Anne Murray,adult standards/canadian country/canadian pop/mellow gold/soft rock
1FE0rls8gfQT3laAeRYNgl,Loretta Lynn,country/country rock/nashville sound
67BqBdApdbZ0onglFqRoTg,Barbara Mandrell,classic country pop/country/country gospel/country rock
2ptmyXoL7poH6Zq62h1QT9,Merle Haggard,bakersfield sound/country/country rock/nashville sound/outlaw country
7gi3jmwpUpNWdswT8eEprF,Conway Twitty,arkansas country/country/country rock
2sxmKe3CUrWnx7eoXMhOlW,Dwight Yoakam,bakersfield sound/country/country rock
7ndzHjxbErIwvwnEUewMWe,Kathy Mattea,country/country rock
3XnO697XIus1M0cMuxZjos,The Oak Ridge Boys,classic country pop/country/country rock
6Sb8EHpZvyjSTT5KD9DjUZ,Ronnie Milsap,classic country pop/country/country rock/nashville sound
4jL1usPiGDK8TD46zJP4gu,Michael Martin Murphey,country rock/cowboy western/mellow gold/new mexico music/outlaw country/soft rock
4Ti0EKl2PVEms2NRMVGqNe,Don Williams,country/country rock
45rAZqRt5nUUMatQzk8qJu,Johnny Lee,classic country pop/country/country rock
3Ay15wt0QChT4Kapsuw5Jt,Clint Black,country/country road/country rock
55yEsJBqyn27JPsw5hHzqi,Dan Seals,classic country pop/country/country rock
3ijY78RxOagYo8FOgSEkWj,Marie Osmond,bubblegum pop/classic country pop
7dmeVSH4lJqxXU7C87dKIB,Tanya Tucker,country/country dawn/country rock/outlaw country
36eTeLNx8ErucrEyRm6JOo,Shenandoah,country/country road/country rock
2SmICejsbfW9xy1ZFt9C1q,David Frizzell,arkansas country/classic country pop/country rock
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings,country/country rock/outlaw country/texas country
2pvPkEAN9xSrDrIVUOxWMB,Dottie West,classic country pop/nashville sound
3VQfHuqrRK1CNXR1V8PeR9,Gene Watson,classic country pop/country/country rock
6OheJTrDFGiyZ67F1BBLhc,Crystal Gayle,adult standards/country/country rock/mellow gold/singer-songwriter/soft rock
4U9hcIjDmGDdnNlfc3ebbJ,Shelly West,classic country pop
0vYQRW5LIDeYQOccTviQNX,Kris Kristofferson,country rock/folk/folk rock/mellow gold/outlaw country/roots rock/singer-songwriter
2dyeCWctcFRt3Pha76ONgb,"Hank Williams, Jr.",country/country road/country rock/outlaw country
5kFY4Bv5VRSBsM6CUYBoTC,Mickey Gilley,classic country pop/country/country rock/nashville sound
23YxuG76RQvo4r7jChCwxK,Eddy Raven,classic country pop/country/country rock
23C7hNBr8GRdsk3VoTSZXh,T.G. Sheppard,classic country pop/country/country rock
53I5L1MaOYGfbRM1uZ80xg,Terri Gibbs,classic country pop
02rd0anEWfMtF7iMku9uor,Reba McEntire,contemporary country/country/country dawn/oklahoma country
4MTyRJuQSGVdZQNUI4xRiR,Sylvia,classic country pop
4Wfq6fHhifS8MmQOcJ18TP,John Conlee,classic country pop/country/country rock
3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,neo mellow/pop rock/post-grunge
3KEb1kbIZN5jumsjFEWgSW,Tal Bachman,pop rock
7AQzXO3NPNQsI7oNu5rC3r,Marcy Playground,alternative rock/pop rock/rock
0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,canadian pop/canadian rock/comic/pop rock
4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,alternative metal/alternative rock/pop rock/post-grunge
4uN3DsfENc7dp0OLO0FEIb,Sugar Ray,alternative metal/alternative rock/funk metal/neo mellow/pop rock/rock
7m60UAnbgFFNuJbmS6OxTk,Sister Hazel,neo mellow/pop rock
3NZE8jDD2cCzd4vUyZ5CQQ,Spacehog,alternative rock/glam rock/pop rock
2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,jam band/pop rock
5LEUigTSXpwrtERRcSW1N4,Urge Overkill,alternative pop/alternative rock
7FtVJzRtpQpU61nBwB7cKN,Fastball,neo mellow/pop rock
6Hizgjo92FnMp8wGaRUNTn,Vertical Horizon,neo mellow/pop rock
5Jj4mqGYiplyowPLKkJLHt,Tom Cochrane,canadian singer-songwriter/classic canadian rock/mellow gold/pop rock
2Q4FnG5T6NTUcAAZwuMV5K,Del Amitri,britpop/melancholia/new wave pop/pop rock/scottish rock
4UuoJfJ9UybJft7a8E6UHX,Better Than Ezra,alternative rock/neo mellow/pop rock/post-grunge
242iqFnwNhlidVBMI9GYKp,The Verve Pipe,pop rock/post-grunge
0nyc9SZGLITSOJASmTZsnZ,LEN,canadian rock/pop rock
3AO6RTDA16mg8czQI5Y9K0,Duncan Sheik,pop rock
6F3NW2aC9Sni1FH7QPSLvw,Dishwalla,pop rock/post-grunge
3zunDAtRDg7kflREzWAhxl,Eels,alternative rock/melancholia/pop rock
4j7EVY3kuDwLPfD2jfC7LC,Toad The Wet Sprocket,alternative rock/neo mellow/pop rock/rock
2Ca9nb6MJ3lwyF7dRNJm3M,Citizen King,pop rock
0roeI3yPusDWwWRzAqTopw,Jesus Jones,britpop/dance rock/grebo
6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms,alternative rock/neo mellow/permanent wave/pop rock/post-grunge/rock/tempe indie
2evydP72Z45DouM4uMGsIE,Ash,britpop/pop rock/rock
4W4gYpQ2AQq7US2HZS13Qw,Blessid Union Of Souls,cowpunk/neo mellow/pop rock
3pHeBYl1yujXcZqqfF1UyQ,Blues Traveler,alternative rock/blues rock/classic rock/jam band/mellow gold/pop rock/rock
3KGQvnOoqUHi3KxKQMZtXr,The Box Tops,bubblegum pop/classic rock/folk rock/merseybeat
77ZUbcdoU5KCPHNUl8bgQy,João Gilberto,bossa nova/brazilian jazz/cool jazz/jazz guitar/mpb/samba/violao
5rX2c1zow6hCph8PnnU3kF,Astrud Gilberto,adult standards/bossa nova/brazilian jazz/lounge/samba-jazz/vocal jazz
5BcZ22XONcRoLhTbZRuME1,The Moody Blues,album rock/art rock/blues rock/british invasion/classic rock/country rock/flute rock/folk/folk rock/hard rock/mellow gold/progressive rock/psychedelic rock/rock/singer-songwriter/soft rock/symphonic rock
2uNpV18izVIP7DNusoWbT5,Bobby Hebb,northern soul
0cQuYRSzlItquYxsQKDvVc,The Guess Who,album rock/art rock/blues rock/bubblegum pop/classic canadian rock/classic rock/country rock/folk rock/hard rock/heartland rock/mellow gold/psychedelic rock/rock/singer-songwriter/soft rock
2utNxkLhreF1oIfO8kQT3q,Manfred Mann's Earth Band,album rock/art rock/british blues/classic rock/progressive rock/symphonic rock
6JW8wliOEwaDZ231ZY7cf4,Sepultura,alternative metal/brazilian groove metal/brazilian metal/brazilian thrash metal/death metal/deathrash/groove metal/hard rock/latin metal/metal/metal mineiro/nu metal/old school thrash/rock/thrash metal
4uYwLU7k03RCQSRXGtQGg0,Orgy,alternative metal/electronic rock/industrial metal/industrial rock/nu metal/rap rock
7Iffw1nP3NjCWkRIx3Ily9,Bruce Dickinson,album rock/hard rock/metal/power metal/rock
4f5V3PQ66nIrBCqugJtaGn,Death,alternative metal/death metal/dissonant death metal/florida death metal/metal/rock/technical death metal
6TnlohrPbZ8D0JvJp9S1t8,Snot,alternative metal/funk metal/funk rock/industrial metal/latin metal/nu metal/rap rock
69k6uTSZMPLpSnhmLCiKxQ,Coal Chamber,alternative metal/industrial metal/industrial rock/latin metal/nu metal/rap metal/rap rock
1m0B9ak05G0jqDY4ACLhQu,DOWN,alternative metal/groove metal/hard rock/louisiana metal/metal/nu metal/sludge metal/southern metal/stoner metal/supergroup
35Uu85Pq33mK8x1jYqsHY2,Sevendust,alternative metal/atlanta metal/industrial metal/nu metal/rap metal/rap rock
6YXarbjg36ODFPez0PnOlD,At The Gates,death metal/gothenburg metal/melodic death metal/metal/swedish death metal/swedish melodeath/swedish metal
1DXylZlWbVvlckNqwvjTEt,Ministry,alternative metal/double drumming/industrial/industrial metal/industrial rock/nu metal/rap rock
3zDvanHxaETiHltPkKKYhT,Agnostic Front,chicano punk/crossover thrash/hardcore/hardcore punk/nyhc/old school thrash/punk/straight edge
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,mellow gold/soft rock
6rqU9HQ57NYGBnBzbrY3a4,Paul Young,disco/europop/mellow gold/new romantic/new wave/new wave pop/soft rock/synthpop
3vMWY1bUrmYoSoEWLiQWOZ,Glenn Frey,adult standards/album rock/art rock/classic rock/country rock/folk rock/heartland rock/mellow gold/new romantic/new wave pop/singer-songwriter/soft rock
13y0kncDD4J9wxCyfKr10W,Bette Midler,adult standards/mellow gold/new wave pop/soft rock
3bpvhFSIErguVNQUiutctF,Climie Fisher,new romantic/new wave pop/synthpop
18jZvCsW1PJ4FDQ5gEXuKp,Debbie Gibson,new wave pop/soft rock
7EVlecngyrLHfQUqFMpwkT,Siedah Garrett,freestyle
1fa0cOhromAZdq2xRA4vv8,Simply Red,british soul/mellow gold/new romantic/new wave/new wave pop/soft rock/sophisti-pop
3qUMmh5biaB5hqpF4LqS3m,Julie London,adult standards/easy listening/lounge/torch song/vocal jazz
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,adult standards/harlem renaissance/jazz/jazz blues/lounge/torch song/vocal jazz
16eV2TebyEhqaDRFEZJ9h8,Audrey Hepburn,hollywood/vintage hollywood
3rxeQlsv0Sc2nyYaZ5W71T,Chet Baker,adult standards/cool jazz/jazz/jazz trumpet/lounge/vocal jazz
6iygtKnPG7TRvDaTYcLOd6,The Flamingos,doo-wop/rhythm and blues
5b2OzvLaL6nyxw5pbVbSdy,Skeeter Davis,nashville sound
1WPcVNert9hn7mHsPKDn7j,Édith Piaf,chanson/torch song/vintage schlager
0cT2S58Ulp0BGro6KXAm56,The Little Dippers,
6lOk7hCr8x3O9vHwylXyHR,The Penguins,doo-wop/rhythm and blues
1bgyxtWjZwA5PQlDsvs9b8,Sarah Vaughan,adult standards/jazz/lounge/swing/torch song/vocal jazz
5NX29TmuYrENlpvz6IgYMJ,Wayne Newton,adult standards/easy listening/lounge/vocal jazz
3ESG6pj6a0LvUKklENalT6,Doris Day,adult standards/easy listening/lounge/vocal jazz
548L4DXlt7N14Mhbfdmdqq,The Mellomen,movie tunes
5v8bwWRbu7AI3YFhzoM6Ha,The Mills Brothers,adult standards/big band/lounge/swing/vocal harmony group/vocal jazz
2YP02JRa1JLejrg3XTssJS,The Five Satins,doo-wop/rhythm and blues
3CEdEF8RsuL3hAFJaujvr0,Etta Jones,adult standards/contemporary vocal jazz/lounge/vocal jazz
3PF1KBeHYb14yKgsiE693V,Little Anthony & The Imperials,classic soul/doo-wop/rhythm and blues/rock-and-roll
5EQjT95lePa71P9ZUA6adW,Phil Phillips & The Twilights,doo-wop
2aAHdB5HweT3mFcRzm0swc,Glenn Miller,adult standards/big band/easy listening/jazz trombone/lounge/swing/vocal jazz
5bWApG9Vdshhd1J50UnNf6,BLOSSOM DEARIE,adult standards/jazz/lounge/vocal jazz
5ZGDxHhju6eE8ja4IyGe87,Margaret Whiting,adult standards/easy listening/lounge/swing/torch song/vocal jazz
1Jqk46QvzUn7SnwmTGX6Cw,Jo Stafford,adult standards/easy listening/lounge/swing/torch song/vocal jazz
2u0gw0uCWBMiqV7h0N8kai,Wet Wet Wet,boy band/dance pop/europop/mellow gold/new romantic/new wave pop/soft rock/sophisti-pop
6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,contemporary r&b/dance pop/neo soul/quiet storm/r&b/urban contemporary
2EfG2EoT8GFJrMiilbTVl2,Donna Lewis,new wave pop
75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams,adult standards/contemporary r&b/new wave pop/quiet storm/soft rock/urban contemporary
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,adult standards/soft rock
45kyLFJs5SIEqyzfVopuSc,Bryan White,country/country rock/oklahoma country
0Jeckitay8SbvKwqAzWuYH,Big Mountain,reggae/reggae fusion
32ckuKo8LrZhQMyCehYKkt,Tom Lord-Alge,
49iKbKGqgn8OESkW5WduX0,Peabo Bryson,adult standards/quiet storm/soft rock/urban contemporary
3J9tQvcK0bY3CcVcgRELxH,Regina Belle,contemporary r&b/quiet storm/urban contemporary
3sc7iUG1Wwpwx7bHeZolgx,Bananarama,dance pop/disco/europop/girl group/hi-nrg/new romantic/new wave/new wave pop/soft rock
1yjAx9cww4f1QuAaN3dUI2,Desireless,french synthpop/italian disco
0hLd40hVpRDGENe4KGZLnW,Falco,austropop/german pop/neue deutsche welle/new romantic
7ip3CWlgPZbQHvgJpmcGSS,Peter Schilling,german pop/new romantic/new wave/new wave pop/synthpop
3C6chBmZ9wzisBhoh8G2nK,Naked Eyes,mellow gold/new romantic/new wave/new wave pop/soft rock/synthpop
7Cf73Z3RZQTH4V69GSDxnv,Harold Faltermeyer,german soundtrack/synthesizer/synthpop
0smy8yDrRoI4CnhpOuthg0,Corey Hart,album rock/mellow gold/new romantic/new wave/new wave pop/soft rock/synthpop
6eQHjJJa52LUGjBKP5UPos,Animotion,new romantic/new wave/new wave pop/synthpop
4ZYjW9vY2BTk1er3xomkwI,M,synthpop
5UQO8IQ2YE4eRUrGtHygB8,Robin Scott,psychedelic folk
4lG71rnC7sx25oeByeSEYe,Nick Launay,
6emLiLQsxkbmQMs0Bn51h3,The Passions,uk post-punk
0EX1yiXXmblRFdw2pb10NF,Belouis Some,new romantic/new wave/new wave pop/synthpop
5PYuBRQMHh7nWmdV076sH9,Heaven 17,new romantic/new wave/new wave pop/sophisti-pop/synthpop
1XSKLwRyT1GttGP7fqr5o5,Yaz,new romantic/new wave/new wave pop/synthpop
0uAjBatvB4ubpd4kCfjmNt,A Flock Of Seagulls,new romantic/new wave/new wave pop/synthpop
6baWjwY7WiVPCZcW7pqqhz,Mapei,swedish soul
19rgRqYVP3LJf9tGmMWLjP,Simian,alternative dance/new rave
2squZ8HjM4AzR0j6jsPn4a,MSTRKRFT,alternative dance/dance-punk/electro house/filter house/new rave
3sFTupo9UGgrujjN21BjwR,Gossip,alternative dance/electropop/new rave/olympia wa indie
43mWhBXSflupNLuNjM5vff,Soulwax,alternative dance/belgian electronic/belgian indie/belgian indie rock/belgian rock/big beat/electro house/electronica/filter house/ghent indie/mashup/new rave
4bFfSfCBYpFh37ziXCSqUs,"Does It Offend You, Yeah?",alternative dance/dance-punk/electronic rock/new rave/reading indie
2K13AVg3bFpHSxDM1vJ0qA,CSS,alternative dance/dance-punk/electroclash/electronica/new rave
1LcLsIWOl1Z8vo1wl6bxg2,Spank Rock,bmore
1snOzyP7WYWmbY8xjuWFeQ,Larry Tee,
7JQn9DfFTtsFTg2dFc75jM,Princess Superstar,electroclash
2s6lxOYvvCvzpHtd3VyuMj,Uffie,alternative dance/electro-pop francais/electroclash/electronica/electropop/escape room/new rave
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,dance pop/edm/electro house/pop dance/pop rap/tropical house
57cAxOmmlpgjNDQovRUuXA,Designer Drugs,electro house
6fXEqmGQEt6ONuqVmwrN46,Bag Raiders,alternative dance/australian dance/filter house/indietronica/new rave/nu disco
0gusqTJKxtU1UTmNRMHZcv,Dizzee Rascal,bassline/grime/house/instrumental grime/pop rap
6NaTOhsj6iiUNONPrE980Z,Fake Blood,electro house/fidget house
2wvUfjKGoXvcnDHq7GgMOa,The Ting Tings,alternative dance/dance pop/dance-punk/electropop/new rave
0b9ukmbg0MO5eMlorcgOwz,Mr. Oizo,alternative dance/electro house/filter house/new rave/ninja
24JRvbKfTcF2x7c2kCCJrW,Alan Braxe,disco house/filter house/nu disco
0AfNNw1LS2i9KW4icd7inD,Fred Falke,disco house/filter house/nu disco
4sf3QZW8a3xZ14IGsOAzoy,Cassius,alternative dance/disco house/electro house/electronica/filter house/new rave
3mZqziCJj4pq3P2VBpmK6p,Friendly Fires,alternative dance/dance rock/indietronica/new rave
31CtLHmSL7Oa7TPU9YyBEu,Aeroplane,balearic/belgian edm/filter house/nu disco
0WbqAlM1WvfUD6dF7omThd,Yelle,alternative dance/dance pop/electro-pop francais/electroclash/electronica/electropop/filter house/new rave
0UF7XLthtbSF2Eur7559oV,Kavinsky,alternative dance/electro house/electronica/filter house
22680B8sUdq6bL6nQaJfwg,Siriusmo,alternative dance/electronica/filter house/new rave
3coXUO5EiwR37nzX4xWjIV,Busy P,electro house/filter house/new rave
5tOWIviwLM1EIqGAbF8VSU,SebastiAn,alternative dance/electro house/electronica/filter house/new rave
5miWG3FgilzOG7dy3aowZc,Thieves Like Us,alternative dance/chillwave/dance-punk/neo-synthpop/new rave
5ffMSKGQRhetAjBjEgkRun,DJ Mehdi,filter house
18H0sAptzdwid08XGg1Lcj,Death From Above 1979,alternative dance/alternative rock/canadian rock/dance-punk/garage rock/indie rock/indietronica/modern alternative rock/modern rock/new rave/rock
4A1yfFuBmBOgzv4Oe3fFHk,The Faint,alternative dance/dance-punk/electroclash/electropowerpop/indietronica/new rave/omaha indie
31DXlldabwPHwu6dYevuzK,Simian Mobile Disco,alternative dance/big beat/electroclash/electronica/filter house/indietronica/new rave
2fBURuq7FrlH6z5F92mpOl,Digitalism,alternative dance/dance-punk/electro house/electronica/indietronica/new rave
0vUTfcBDZZo2OUQJci5UNZ,Classixx,alternative dance/chillwave/electrofox/filter house/nu disco
3GpAL7oEFD37IJDOOiirqy,Zongamin,one-person band
0S05AeePINj4CeTVMfysIu,Rye Rye,bmore/escape room/lgbtq+ hip hop/trap queen
3YklpiasaBYuNuVfKdJ9Mj,Housse de Racket,electrofox/french rock
0H0rBbf7vHXO3qh50Wap7y,Sam Sparro,australian dance/electropop
5NteBfpzjcVerc1OK9XelJ,Knightlife,filter house/nu disco
5TqQmM5hvTvm1nIbiSRw7G,Riot In Belgium,electrofox
3bkVz70Wb5WN0PKbT70o7R,JBAG,electrofox
1OHSjggNzVef5cSnSN0H4R,Olivier,
4FTDSkWpchgZy2axPEGDJW,Van She,alternative dance/australian dance/australian indie/chillwave/indietronica/new rave
67tgMwUfnmqzYsNAtnP6YJ,Groove Armada,big beat/electronica/nu jazz/nu skool breaks/trip hop
0MoXIHcFwhIWnFgBfdvQ30,Little Boots,alternative dance/dance pop/electroclash/electropop/neo-synthpop/new rave/strut
2ePIzx9NjxplS724QMZtsf,Yuksek,alternative dance/disco house/electrofox/electronica/filter house/french indie pop/french indietronica/new french touch/new rave/nu disco
1XqqyIQYMonHgllb1uysL3,Surkin,destroy techno/filter house/new rave
07vquvD3jE2VQShcu6V4fL,Avenue D,electroclash
6sD3igMnVxPgbmwistAoBb,Teenage Bad Girl,alternative dance/electro house/electrofox/filter house/new rave
17XXKfRBMCWvLrqGoNkJXm,Engelbert Humperdinck,adult standards/lounge
6jQ9UtYXqNfVnPkrH1Xxwi,Maxine Nightingale,classic uk pop
1cjZk1xXn3YCToNg3uJpA7,Mary Wells,classic soul/motown/soul
48YxSlb23RAaCd4RyHcV9V,Herman's Hermits,adult standards/british invasion/bubblegum pop/classic rock/folk rock/mellow gold/merseybeat/rock-and-roll/rockabilly
0x83OBqixqdCHnStP5VMcn,The Shirelles,adult standards/classic girl group/doo-wop/rhythm and blues/rock-and-roll/rockabilly/soul
4S76LQXJD6N2uPcLhKejG8,Little Eva,brill building pop/doo-wop/rhythm and blues/rock-and-roll
6i6WlGzQtXtz7GcC5H5st5,10cc,album rock/art rock/blues rock/classic rock/classic uk pop/folk rock/glam rock/mellow gold/rock/singer-songwriter/soft rock/symphonic rock/yacht rock
0fgtHVpOPfXb07S8Jx443z,Player,mellow gold/soft rock/yacht rock
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,adult standards/bubblegum pop/disco/mellow gold/quiet storm/soft rock/yacht rock
187xgSpsFH8mMbAcoCW0zE,Billy Paul,classic soul/disco/funk/philly soul/quiet storm/soul/southern soul
1vnIL4DMlivP55ioM6KitW,Rita Coolidge,adult standards/bubblegum pop/folk rock/mellow gold/native american/singer-songwriter/soft rock
1GAJzApRTMmYZ9EjQ91VOy,The Tokens,doo-wop/sunshine pop
52uMkSFt2RVO6XxTEt5VeW,Gene Chandler,chicago soul/classic soul/motown/northern soul/rhythm and blues/soul/southern soul
673J686eeEXMYJorgQ70lX,The Fleetwoods,adult standards/doo-wop/rock-and-roll/vocal harmony group
43BgumF6B7s0W2mhVkmVO4,Maurice Williams & The Zodiacs,doo-wop
542GsScaNnc2Ed8yokKLsy,The Four Aces,adult standards/deep adult standards/easy listening/lounge/vocal harmony group
4WDWA8qWhjKvr40baPlxsq,Al Alberts,
2iSZ41LUUYVcz5At9Xuz7T,The Chords,
39aV9if9R4QuPZxrJsxc9a,The Monotones,doo-wop/rhythm and blues
4JeG1IusHcsL2owYnsJ7wk,The Skyliners,doo-wop/rhythm and blues/rock-and-roll
1sZwQg2rvSlGhkG218SouM,The Moonglows,doo-wop/rhythm and blues/rock-and-roll
5LmehwqsJa7a4Ya5SaqXpx,The Silhouettes,doo-wop
0wbrRIw2po5DV4LeaHw55S,The Dells,chicago soul/classic soul/funk/quiet storm/rhythm and blues/soul/southern soul
3ldj7TJdwN9Ei96ZIUU3M7,The Harptones,doo-wop/rhythm and blues
1HaB4OY2BLW2ve9FHAwMRZ,Krips Johnson,
3owdLGoMpuTwee9KIh1Ibv,The Rays,doo-wop/rhythm and blues
1pXoY8oTJtPVGsrB4jmCRw,Johnny Maestro,doo-wop/rhythm and blues/rock-and-roll
64vw6q9ZBTop3Tf2ol1x4U,The Crests,doo-wop/rhythm and blues/rock-and-roll
55vDUEAKaeyEYSlzm5rRyf,The Cleftones,doo-wop/rhythm and blues
6nYTjfJFNic9m83TROYHUS,The Duprees,doo-wop/rhythm and blues
12InvBNZTKboiU2xT663oK,A Heart Beats,doo-wop/rhythm and blues
4FrUg4jMTAlZHhBsOIYGJV,Shep,
2pEAs011HTyChRqX8VR8lW,The Limelites,
121nZKKBmAkL8NKaXY0rkC,The Hollywood Flames,doo-wop/rhythm and blues
2HWsf577KqaPhXyBFzei7L,The Jive Five,doo-wop/rhythm and blues
3ukGXal9ZRsjAUSRL6fRDn,The Regents,doo-wop
2zee4amgZunaTl3YyLz1iG,The Crows,doo-wop
1JQYskbOoudT9cylam24a3,The Marcels,doo-wop/rhythm and blues/rock-and-roll/rockabilly
33rjua7RFjy9GwqKWnbnGJ,The Dubs,doo-wop/rhythm and blues
3xs0LEzcPXtgNfMNcHzLIP,Rockwell,
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,album rock/art rock/classic rock/country rock/folk rock/heartland rock/mellow gold/new romantic/new wave pop/pop rock/rock/singer-songwriter/soft rock/symphonic rock
5n30a5V4ftXNMHCHChmK2h,Young MC,hip hop/rap
3MCjwjfIor5FkK3h639qkW,Rufus,disco/funk/post-disco/quiet storm/soul/urban contemporary
545idYhdloaSlLGBY8E9u2,Cameo,disco/funk/popping/post-disco/quiet storm/soul/urban contemporary
5gPEo032lzARtzuVqJIm9o,Bobby Goldsboro,adult standards/bubblegum pop/easy listening/lounge/mellow gold/rock-and-roll/soft rock
57ALvbCBaCkNlgTOSiUPdT,Aaron Neville,soul
2kuNswDC82PL9xRbfaZJaS,The Association,adult standards/bubblegum pop/classic rock/classic uk pop/country rock/folk/folk rock/mellow gold/merseybeat/psychedelic rock/singer-songwriter/soft rock/sunshine pop
2wQyX5625x6IGls8zLLHMB,Barbara Lynn,classic soul/rhythm and blues/soul/southern soul
6bOYtKnpLPQSfMpS2ilotK,Bobby Vinton,adult standards/bubblegum pop/lounge/rock-and-roll
5PmZd7YOaUgQwhOja44fmZ,Barbara Mason,classic soul/funk/philly soul/quiet storm/souldies
11EZGTWr2pY0VZPlWokAbl,The Originals,classic soul/motown/northern soul/souldies
3bCvHtuIXWXPbCMdSYudmZ,Cilla Black,adult standards/brill building pop/bubblegum pop/classic uk pop/merseybeat/rock-and-roll
6YPRXu1dazGYcSZv4HJEH4,The Delfonics,classic soul/funk/philly soul/quiet storm/soul
36pJnWrcvAsoWm6fUqGaHi,Ketty Lester,
7sF6m3PpW6G6m6J2gzzmzM,U.S.A. For Africa,musical advocacy
