0.7,9,l2,-0.44317198057464735,43
0.8,1,l2,-0.1385202133713114,33906
0.8,2,l2,-0.49264433475724173,3058
0.8,3,l2,-0.5263811011537373,920
0.8,4,l2,-0.5242402552357106,423
0.8,5,l2,-0.5095577449026637,250
0.8,6,l2,-0.4908681885385801,147
0.8,7,l2,-0.47639020296931434,109
0.8,8,l2,-0.4667592626179069,99
0.8,9,l2,-0.44925212328792447,62
0.9,1,l2,-0.2664311871943567,25707
0.9,2,l2,-0.5053462237808289,2510
0.9,3,l2,-0.5187792408930829,750
0.9,4,l2,-0.47454807815364114,326
0.9,5,l2,-0.4534866247795986,204
0.9,6,l2,-0.44581745781732,150
0.9,7,l2,-0.41886239985342605,92
0.9,8,l2,-0.41485028068295265,70
0.9,9,l2,-0.4001747694923235,65
1,1,l2,-0.3660929284862138,18660
1,2,l2,-0.5064064371876646,1856
1,3,l2,-0.49258273754345866,585
1,4,l2,-0.4753031944229993,268
1,5,l2,-0.44859815917813595,154
1,6,l2,-0.4053855302382755,98
1,7,l2,-0.35696689910847323,83
1,8,l2,-0.340950115321856,68
1,9,l2,-0.33357084567247636,55
2,1,l2,-0.2517700465663125,891
2,2,l2,-0.09971787370758835,106
2,3,l2,-0.01904588416317019,40
2,4,l2,0.02707372414853966,26
2,5,l2,0.006518123265293571,17
2,6,l2,0.02873242290910664,15
2,7,l2,0.031276743524216666,14
2,8,l2,0.04247211874166487,11
2,9,l2,0.0407094050219402,11
3,1,l2,0.10552272742472711,81
3,2,l2,0.29285689897653056,9
3,3,l2,0.30202490602997034,6
3,4,l2,0.38906288705039244,5
3,5,l2,0.3907784118201237,6
3,6,l2,0.39481920957827915,3
3,7,l2,0.3944890225844497,3
3,8,l2,0.39419722287577835,3
3,9,l2,0.39411354275526894,3
4,1,l2,0.39844427664325205,7
4,2,l2,0.4044833535472004,3
4,3,l2,0.4044833535472004,3
4,4,l2,0.4041953941843262,3
4,5,l2,0.40347260561815856,3
4,6,l2,0.40347260561815856,3
4,7,l2,0.4039220316256365,3
4,8,l2,0.40367317707508005,3
4,9,l2,0.4032880953109427,3
5,1,l2,0.6355606287511583,2
5,2,l2,0.6355606287511583,2
5,3,l2,0.6355606287511583,2
5,4,l2,0.6355606287511583,2
5,5,l2,0.6355606287511583,2
5,6,l2,0.6355606287511583,2
5,7,l2,0.6355606287511583,2
5,8,l2,0.6355606287511583,2
5,9,l2,0.6355606287511583,2
